Número da contratação;Status da contratação;Situação da Execução;Título da contratação;Categoria da contratação;UASG Atual;Valor total da contratação;Data estimada para o início do processo de contratação;Data estimada para a conclusão do processo de contratação;Prazo estimado de duração do processo de contratação (dias);Área requisitante;Nº DFD;Prioridade;Nº do Item no DFD;Data da conclusão da Contratação no DFD;Classificação da Contratação;Código Classe/Grupo;Nome Classe/Grupo;Código PDM material;Nome do PDM material;Código material/serviço;Descrição material/serviço;Unidade Fornecimento;Valor Unitário;Quantidade;Valor Total
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";6;30/06/2025;Material;6530;MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES;"9637";"MESA AUXILIAR HOSPITALAR";467353;"ALTURA: 80, CARACTERÍSTICAS ADICIONAIS: PÉS C/ 4 RODÍZIOS DE 2", COMPRIMENTO TAMPO: 40, FORMATO: QUADRADA, LARGURA TAMPO: 40, MATERIAL ESTRUTURA: ESTRUTURA PINTADA EM EPÓXI, MATERIAL TAMPO: TAMPO E PRATELEIRA AÇO CARBONO PINTADO";"UN";299,6600;2,00000;599,3200
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";7;30/06/2025;Material;6530;MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES;"534";"MULETA";447078;"APOIO MÃO: APOIO DE MÃO, HASTE: HASTE REGULÁVEL NA ALTURA, MATERIA PRIMA: EM POLÍMERO, MATERIAL HASTE: EM ALUMÍNIO, MODELO: CANADENSE, PÉS: C/ PONTEIRA DE BORRACHA, TAMANHO*: TAMANHO ADULTO, TIPO: C/ BRAÇADEIRA ARTICULADA";"PAR";123,1183;10,00000;1.231,1830
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";8;30/06/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;"30217";"EXERCITADOR MUSCULAR PARA MEMBRO SUPERIOR";617943;"APRESENTAÇÃO: UNIDADE, COR: C/ COR, MATERIAL: POLÍMERO, MODELO: C/ ORIFÍCIOS PARA DEDOS, RESISTÊNCIA: MÉDIA";"UN";136,3300;10,00000;1.363,3000
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";9;30/06/2025;Material;6636;CÂMARAS DE CONTROLE AMBIENTAL E EQUIPAMENTOS CORRELATOS;"13674";"OXÍMETRO DIGITAL";299875;"CARACTERÍSTICAS ADICIONAIS: MOSTRADOR LCD, TEMPO REAÇÃO MÁX. 10S, MEMÓRIA MIN., FAIXA MEDIÇÃO OXIGÊNIO: 0 A 199, FAIXA TEMPERATURA: -5 A 45, TIPO: PORTÁTIL, TIPO CORREÇÃO PRESSÃO ATMOSFÉRICA: MANUAL, TOLERÂNCIA MÁXIMA ERRO MEDIÇÃO: 1% PARA 0,1 MG/L";"UN";70,0000;6,00000;420,0000
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";10;30/06/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;"8328";"NEBULIZADOR";435786;"AJUSTE: COM INTERRUPTOR LIGA/DESLIGA, COMPONENTES: C/ NO MÍNIMO: MÁSCARA, TRAQUEIA, FRASCO GRADUADO, MATERIAL: COMPRESSOR C/ GABINETE PLÁSTICO, MODELO: DE MESA, TIPO*: ULTRASSÔNICO";"UN";129,9500;4,00000;519,8000
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";11;30/06/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;"10236";"OTOSCÓPIO";610827;"ALIMENTAÇÃO: COMPATÍVEL C/ TRANSFORMADOR DE PAREDE, CARACTERÍSTICAS ADICIONAIS: LED, MODELO: PORTÁTIL, TIPO: CLÍNICO, TIPO CONECTOR: CONEXÃO PARA OTOSCOPIA PNEUMÁTICA, ZOOM ÓPTICO: LENTE GIRATÓRIA, AUMENTO EM ATÉ 3 VEZES";"UN";220,0000;2,00000;440,0000
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";12;30/06/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;"12670";"TERMÔMETRO CLÍNICO";474168;"AJUSTE: DIGITAL, INFRAVERMELHO, COMPONENTES: C/ ALARMES, MEDIÇÃO À DISTÂNCIA, MEMÓRIA: MEMÓRIA ATÉ 20 MEDIÇÕES, TIPO*: USO EM TESTA";"UN";49,9227;5,00000;249,6135
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";13;30/06/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;"12670";"TERMÔMETRO CLÍNICO";435801;"AJUSTE: DIGITAL, COMPONENTES: C/ ALARMES, EMBALAGEM: EMBALAGEM INDIVIDUAL, ESCALA: ATÉ 45, MEMÓRIA: MEMÓRIA ÚLTIMA MEDIÇÃO, TIPO*: USO AXILAR E ORAL";"UN";13,8814;5,00000;69,4070
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";14;30/06/2025;Material;7105;MOBILIÁRIO DOMÉSTICO;"3508";"BERÇO";609167;"CAPACIDADE DE CARGA: 15, CARACTERÍSTICAS ADICIONAIS: PORTÁTIL, RODAS COM FREIO, LATERAIS COM TELAS, COR: BEGE, DIMENSÕES: 60 X 74 X 98, MATERIAL: AÇO/TECIDO";"UN";435,7450;3,00000;1.307,2350
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";15;30/06/2025;Material;8465;EQUIPAMENTOS INDIVIDUAIS;"4199";"CADEIRA ALIMENTAÇÃO";423128;"CAPACIDADE: 15, CARACTERÍSTICAS ADICIONAIS: CINTO SEGURANÇA, BANDEJA REMOVÍVEL, APOIO PARA PÉS, DIMENSÕES: 68 X 105 X 56, MATERIAL: PLÁSTICO LAMINADO, MATERIAL ASSENTO E ENCOSTO: ACOLCHOADA, MATERIAL ESTRUTURA: AÇO TUBULAR";"UN";277,2167;3,00000;831,6501
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";16;30/06/2025;Material;6530;MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES;"12607";"APARELHO DIAGNÓSTICO / TERAPÊUTICO";445191;"COMPONENTES 3: C/ LED, FONTE ALIMENTAÇÃO: À BATERIA, TIPO 1: LANTERNA CLÍNICA";"UN";20,1250;4,00000;80,5000
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";17;30/06/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;"6960";"ESFIGMOMANÔMETRO";432681;"ADICIONAL: ISENTO DE LÁTEX, AJUSTE: ANALÓGICO, ANERÓIDE, FAIXA DE OPERAÇÃO: ATÉ 300, MATERIAL BRAÇADEIRA: BRAÇADEIRA EM NYLON, TAMANHO: ADULTO, TIPO FECHO: FECHO EM VELCRO, TIPO*: DE BRAÇO";"UN";73,4353;6,00000;440,6118
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";18;30/06/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;"6960";"ESFIGMOMANÔMETRO";432482;"AJUSTE: DIGITAL, CARACTERÍSTICA ADICIONAL: C/ FREQUENCÍMETRO, FAIXA DE OPERAÇÃO: ATÉ 300, MATERIAL BRAÇADEIRA: BRAÇADEIRA EM NYLON, TAMANHO: ADULTO, TIPO FECHO: FECHO EM VELCRO, TIPO*: DE PULSO";"UN";117,6062;6,00000;705,6372
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";19;30/06/2025;Material;6670;ESCALAS E BALANÇAS;"14489";"BALANÇA ELETRÔNICA";482247;"CAPACIDADE PESAGEM: 200, CARACTERÍSTICAS ADICIONAIS: SISTEMA DE MEDIÇÃO DE BIOPEDÂNCIA, BLUETOOTH, DIMENSÕES: 39 X 39 X 100, TIPO: DIGITAL, VOLTAGEM: PILHAS AAA";"UN";266,5050;2,00000;533,0100
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";20;30/06/2025;Material;6670;ESCALAS E BALANÇAS;"14489";"BALANÇA ELETRÔNICA";457135;"CAPACIDADE PESAGEM: 25, CARACTERÍSTICAS ADICIONAIS: DISPLAY/CONCHA ANATÔMICA POLIPROPILENO/ANTI-GERME, DIMENSÕES: 55 X 33 X 8,50, MATERIAL: POLIPROPILENO INJETADO, TIPO: ANTROPOMETRICA PARA PESAR BEBÊS, TIPO PAINEL: DISPLAY LCD, TECLADO MEMBRANA SELADA, VOLTAGEM: BIVOLT";"UN";743,1650;2,00000;1.486,3300
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";21;30/06/2025;Material;6670;ESCALAS E BALANÇAS;"3222";"BALANÇA PESAR PESSOAS";454420;"CAPACIDADE: 150, CARACTERÍSTICAS ADICIONAIS: COM PISO E PÉS ANTIDERRAPANTE, DIVISÃO: 100";"UN";99,9000;4,00000;399,6000
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";22;30/06/2025;Material;6530;MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES;"16088";"SUPORTE SACO HAMPER";422626;"ACABAMENTO: ESTRUTURA TUBULAR, ACESSÓRIOS: SACO ALGODÃO CRÚ, CAPACIDADE: 100, CARACTERÍSTICAS ADICIONAIS: 3 RODÍZIOS 2", MATERIAL: AÇO INOXIDÁVEL";"UN";194,4044;6,00000;1.166,4264
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";23;30/06/2025;Material;8105;SACOS E BOLSAS;"11902";"SACO";399450;"ALTURA: 95, APLICAÇÃO: SUPORTE DE HAMPER, GRAMATURA: 190, LARGURA: 95, MATERIAL: TECIDO ALGODÃO CRU LISO";"UN";51,9366;14,00000;727,1124
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";24;30/06/2025;Material;6636;CÂMARAS DE CONTROLE AMBIENTAL E EQUIPAMENTOS CORRELATOS;"13674";"OXÍMETRO DIGITAL";257708;"CARACTERÍSTICAS ADICIONAIS: ELETRODO OXIGÊNIO E BOLSA TRANSPORTE, FAIXA MEDIÇÃO OXIGÊNIO: 0 A 99, FAIXA TEMPERATURA: -5 A 45, TIPO: PORTÁTIL, TIPO CORREÇÃO PRESSÃO ATMOSFÉRICA: MANUAL, TOLERÂNCIA MÁXIMA ERRO MEDIÇÃO: 1% PARA 0,1 MG/L";"UN";77,3163;3,00000;231,9489
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";25;30/06/2025;Material;6685;INSTRUMENTOS PARA MEDIÇÃO E CONTROLE DE PRESSÃO,TEMPERATURA E UMIDADE;"14825";"TERMOHIGRÔMETRO";373874;"ALTURA: 270, CARACTERÍSTICAS ADICIONAIS: DATA LOGGER, 7000 PONTOS, SENSOR CAPACITIVO, COMPRIMENTO: 68, ESPESSURA: 25, FAIXA TEMPERATURA: -20 A 60°C, FONTE ALIMENTAÇÃO: BATERIA 9 V, RESOLUÇÃO: 0,10, TIPO: DIGITAL, FAIXA MEDIÇÃO HUMIDADE RELATIVA: 10 A 95";"UN";327,9250;2,00000;655,8500
"234/2025";Aprovada;;"Aquisição de veículos - CASAI/SP";BENS;250110;628.000,0000;04/06/2025;01/12/2025;180;"SESAI.CASAI.SP";"461/2024";"Médio";1;01/12/2025;Material;2310;VEÍCULOS MOTORIZADOS DE PASSAGEIROS;"3142";"AUTOMÓVEL";456358;"COR: PRETA, MODELO: SUV, POTÊNCIA: 180, QUANTIDADE PORTAS: 4, TIPO COMBUSTÍVEL: DIESEL, TIPO CÂMBIO: MANUAL, TIPO MOTOR: MÍNIMO 2.8L";"UN";269.000,0000;1,00000;269.000,0000
"234/2025";Aprovada;;"Aquisição de veículos - CASAI/SP";BENS;250110;628.000,0000;04/06/2025;01/12/2025;180;"SESAI.CASAI.SP";"461/2024";"Médio";2;01/12/2025;Material;2310;VEÍCULOS MOTORIZADOS DE PASSAGEIROS;"14411";"VEÍCULO VAN";256729;"CAPACIDADE PASSAGEIRO: 16, CARACTERÍSTICAS ADICIONAIS: TRAÇÃO 4X2;TANQUE DE 80 L;TRAVA E VIDROS ELÉTRICOS, TIPO CARROCERIA: MONOBLOCO, TIPO CÂMBIO: MANUAL, TIPO DIREÇÃO: HIDRÁULICA, TIPO MOTOR: DIESEL, TIPO REFRIGERAÇÃO: AR CONDICIONADO";"UN";359.000,0000;1,00000;359.000,0000
"233/2025";Aprovada;;"Contratação de serviços de gerenciamento e controle de aquisição de combustíveis e gestão de frota";SERVICOS;250110;124.117.773,3500;04/06/2025;01/12/2025;180;"SESAI.DGESI.";"435/2024";"Alto";1;30/11/2025;Serviço;859;OUTROS SERVIÇOS DE SUPORTE;"";"";25372;"CONTROLE DE ABASTECIMENTO DE VEÍCULOS";"";124.117.773,3500;1,00000;124.117.773,3500
"13/2025";Aprovada;;"Serviço locação de imóvel";SERVICOS;250110;598.845,9700;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"193/2024";"Baixo";1;01/06/2025;Serviço;721;SERVIÇOS IMOBILIÁRIOS RELATIVOS A LOCAÇÃO OU ARRENDAMENTO;"";"";4316;"LOCAÇÃO DE IMÓVEL";"";598.845,9700;1,00000;598.845,9700
"213/2025";Aprovada;Preparação;"Contratação de serviço de Contact Center destinado à Ouvidoria-Geral do SUS";SERVICOS;250110;28.315.344,0000;03/10/2024;01/04/2025;180;"GM..OUVSUS";"456/2024";"Alto";1;31/03/2025;Serviço;843;SERVIÇOS DE FORNECIMENTO DE INFORMAÇÕES ON-LINE;"";"";20605;"TELEATENDIMENTO";"";0,7900;2.232.000,00000;1.763.280,0000
"213/2025";Aprovada;Preparação;"Contratação de serviço de Contact Center destinado à Ouvidoria-Geral do SUS";SERVICOS;250110;28.315.344,0000;03/10/2024;01/04/2025;180;"GM..OUVSUS";"456/2024";"Alto";2;31/03/2025;Serviço;843;SERVIÇOS DE FORNECIMENTO DE INFORMAÇÕES ON-LINE;"";"";20605;"TELEATENDIMENTO";"";10,9800;1.392.000,00000;15.284.160,0000
"213/2025";Aprovada;Preparação;"Contratação de serviço de Contact Center destinado à Ouvidoria-Geral do SUS";SERVICOS;250110;28.315.344,0000;03/10/2024;01/04/2025;180;"GM..OUVSUS";"456/2024";"Alto";3;31/03/2025;Serviço;843;SERVIÇOS DE FORNECIMENTO DE INFORMAÇÕES ON-LINE;"";"";20605;"TELEATENDIMENTO";"";14,1400;201.600,00000;2.850.624,0000
"213/2025";Aprovada;Preparação;"Contratação de serviço de Contact Center destinado à Ouvidoria-Geral do SUS";SERVICOS;250110;28.315.344,0000;03/10/2024;01/04/2025;180;"GM..OUVSUS";"456/2024";"Alto";4;31/03/2025;Serviço;859;OUTROS SERVIÇOS DE SUPORTE;"";"";16292;"ATENDIMENTO AO PÚBLICO EM GERAL";"";13,5600;264.000,00000;3.579.840,0000
"213/2025";Aprovada;Preparação;"Contratação de serviço de Contact Center destinado à Ouvidoria-Geral do SUS";SERVICOS;250110;28.315.344,0000;03/10/2024;01/04/2025;180;"GM..OUVSUS";"456/2024";"Alto";5;31/03/2025;Serviço;843;SERVIÇOS DE FORNECIMENTO DE INFORMAÇÕES ON-LINE;"";"";20605;"TELEATENDIMENTO";"";8,8800;48.000,00000;426.240,0000
"213/2025";Aprovada;Preparação;"Contratação de serviço de Contact Center destinado à Ouvidoria-Geral do SUS";SERVICOS;250110;28.315.344,0000;03/10/2024;01/04/2025;180;"GM..OUVSUS";"456/2024";"Alto";6;31/03/2025;Serviço;843;SERVIÇOS DE FORNECIMENTO DE INFORMAÇÕES ON-LINE;"";"";20605;"TELEATENDIMENTO";"";0,1600;24.000.000,00000;3.840.000,0000
"213/2025";Aprovada;Preparação;"Contratação de serviço de Contact Center destinado à Ouvidoria-Geral do SUS";SERVICOS;250110;28.315.344,0000;03/10/2024;01/04/2025;180;"GM..OUVSUS";"456/2024";"Alto";7;31/03/2025;Serviço;843;SERVIÇOS DE FORNECIMENTO DE INFORMAÇÕES ON-LINE;"";"";20605;"TELEATENDIMENTO";"";0,3400;1.680.000,00000;571.200,0000
"300/2025";Aprovada;Preparação;"Contratação de empresa especializada, para execução de serviços de motoristas CASAI/BSB";SERVICOS;250110;1.371.333,6840;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"211/2024";"Alto";1;01/06/2025;Serviço;851;SERVIÇOS DE AGÊNCIAS DE EMPREGOS E FORNECIMENTO DE PESSOAL;"";"";15008;"PRESTAÇÃO DE SERVIÇOS DE MOTORISTA";"";114.277,8070;12,00000;1.371.333,6840
"208/2025";Aprovada;Preparação;"Serviços de conservação e limpeza para atender as necessidades da CASAI/SP";SERVICOS;250110;438.634,0000;04/12/2024;02/06/2025;180;"SESAI.CASAI.SP";"227/2024";"Alto";1;28/02/2025;Serviço;853;SERVIÇOS DE LIMPEZA;"";"";24023;"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - OUTRAS      NECESSIDADES";"";438.634,0000;1,00000;438.634,0000
"378/2025";Aprovada;Preparação;"Contratação de empresa para processo seletivo de CTU. FNS/SE";SERVICOS;250110;846.209,1600;05/03/2025;30/04/2025;56;"SE.FNS";"655/2024";"Alto";1;30/04/2025;Serviço;851;SERVIÇOS DE AGÊNCIAS DE EMPREGOS E FORNECIMENTO DE PESSOAL;"";"";10014;"RECRUTAMENTO E SELEÇÃO DE PESSOAL / CONCURSO PÚBLICO / VESTIBULAR";"";846.209,1600;1,00000;846.209,1600
"380/2025";Aprovada;Encerrada;"Serviço de credeciamento de documentação farmácias no Programa Farmácia Popular do Brasil..";SERVICOS;250110;4.216.800,0000;28/01/2025;14/02/2025;17;"SECTICS.CGPO";"16/2025";"Alto";1;15/02/2025;Serviço;859;OUTROS SERVIÇOS DE SUPORTE;"";"";14800;"CADASTRAMENTO TÉCNICO DE DADOS";"";120,4800;35.000,00000;4.216.800,0000
"383/2025";Aprovada;Preparação;"Serviço de marketing promocial e live marketing.";SERVICOS;250110;263.395.866,3600;14/03/2025;12/09/2025;182;"GM.ASCOM";"21/2025";"Médio";1;12/09/2025;Serviço;962;SERVIÇOS DE PROMOÇÃO E APRESENTAÇÃO RELACIONADOS AS ARTES CÊNICAS E OUTROS ESPETÁCULOS AO VIVO;"";"";14591;"PROMOÇÃO DE EVENTOS";"";399.084,6460;660,00000;263.395.866,3600
"382/2025";Aprovada;Preparação;"Serviço  de publicidade";SERVICOS;250110;481.000.000,0000;28/02/2025;29/08/2025;182;"GM.ASCOM";"20/2025";"Médio";1;30/08/2025;Serviço;836;SERVIÇOS DE PUBLICIDADE;"";"";892;"PROPAGANDA E PUBLICIDADE";"";481.000.000,0000;1,00000;481.000.000,0000
"389/2025";Aprovada;Preparação;"Serviço de licenças de uso de software do tipo suíte de escritório, por meio de subscrição, ";CONTRATACOES_TIC;250110;42.190.086,2400;02/07/2025;29/12/2025;180;"SEIDIGI.DATASUS.CGIE";"70/2025";"Alto";1;31/12/2025;Serviço;131;Serviços De Computação Em Nuvem;"";"";26077;"Software como Servico - Saas";"";1.355,0400;10.276,00000;13.924.391,0400
"389/2025";Aprovada;Preparação;"Serviço de licenças de uso de software do tipo suíte de escritório, por meio de subscrição, ";CONTRATACOES_TIC;250110;42.190.086,2400;02/07/2025;29/12/2025;180;"SEIDIGI.DATASUS.CGIE";"70/2025";"Alto";2;31/12/2025;Serviço;131;Serviços De Computação Em Nuvem;"";"";26077;"Software como Servico - Saas";"";6.813,0000;3.394,00000;23.123.322,0000
"389/2025";Aprovada;Preparação;"Serviço de licenças de uso de software do tipo suíte de escritório, por meio de subscrição, ";CONTRATACOES_TIC;250110;42.190.086,2400;02/07/2025;29/12/2025;180;"SEIDIGI.DATASUS.CGIE";"70/2025";"Alto";3;31/12/2025;Serviço;131;Serviços De Computação Em Nuvem;"";"";26077;"Software como Servico - Saas";"";10.867,3200;305,00000;3.314.532,6000
"389/2025";Aprovada;Preparação;"Serviço de licenças de uso de software do tipo suíte de escritório, por meio de subscrição, ";CONTRATACOES_TIC;250110;42.190.086,2400;02/07/2025;29/12/2025;180;"SEIDIGI.DATASUS.CGIE";"70/2025";"Alto";4;31/12/2025;Serviço;131;Serviços De Computação Em Nuvem;"";"";26077;"Software como Servico - Saas";"";5.992,9200;305,00000;1.827.840,6000
"390/2025";Aprovada;Encerrada;"Serviço de abastecimento de água potável";SERVICOS;250110;2.620.305,9600;07/03/2025;30/06/2025;115;"SAA.CGINFRA";"30/2025";"Médio";1;30/06/2025;Serviço;692;Serviços De Distribuição De Água Através De Tubulação;"";"";22845;"Fornecimento de Água e Coleta de Esgoto Sanitário";"";2.620.305,9600;1,00000;2.620.305,9600
"397/2025";Rascunho;;"Serviço de  gerência, integração, automação para API´s (Interface de Programação de Aplicações), ";CONTRATACOES_TIC;250110;15.000.000,1200;31/03/2025;20/05/2025;50;"SEIDIGI.DATASUS.CGAPSTIC";"24/2025";"Alto";1;20/05/2025;Serviço;172;SERVIÇOS DE PESQUISA,ANÁLISE E DESENVOLVIMENTO EM TECNOLOGIADA INFORMAÇÃO E COMUNICAÇÃO (TIC);"";"";27324;"SERVIÇOS DE PESQUISA, ANÁLISE E DESENVOLVIMENTO EM TECNOLOGIA INFORMAÇÃO E COMUNICAÇÃO (TIC)";"";333.333,3400;12,00000;4.000.000,0800
"397/2025";Rascunho;;"Serviço de  gerência, integração, automação para API´s (Interface de Programação de Aplicações), ";CONTRATACOES_TIC;250110;15.000.000,1200;31/03/2025;20/05/2025;50;"SEIDIGI.DATASUS.CGAPSTIC";"24/2025";"Alto";2;20/05/2025;Serviço;182;SERVIÇOS DE  LICENCIAMENTO E  CONTRATOS DE TRANSFERÊNCIA DE TECNOLOGIA;"";"";27510;"CONTRATOS DE  PRESTAÇÃO DE SERVIÇOS DE ASSISTÊNCIA TÉCNICA ECIENTÍFICA";"";916.666,6700;12,00000;11.000.000,0400
"398/2025";Rascunho;;"Equipamentos para gravação e reprodução de som, vídeo e imagem e diversos";BENS;250110;218.952,7950;31/03/2025;01/06/2025;62;"SAA.CGINFRA.COMAP";"68/2025";"Alto";1;01/06/2025;Material;6760;EQUIPAMENTO FOTOGRÁFICO E ACESSÓRIOS;"8284";"ILUMINADOR PARA FILMAGEM";600317;"APLICAÇÃO: SUPORTE TIPO TRIPÉ, DIÂMETRO: 10, MODELO: ANEL DE LUZ, POTÊNCIA: 18, SUPORTE ACESSÓRIOS: COM SAPATA, TIPO: ILUMINADOR LED INFRAVERMELHO";"UN";148,0000;20,00000;2.960,0000
"398/2025";Rascunho;;"Equipamentos para gravação e reprodução de som, vídeo e imagem e diversos";BENS;250110;218.952,7950;31/03/2025;01/06/2025;62;"SAA.CGINFRA.COMAP";"68/2025";"Alto";2;01/06/2025;Material;6730;EQUIPAMENTO PARA PROJEÇÃO FOTOGRÁFICA;"907";"PROJETOR MULTIMÍDIA";602170;"COMPATIBILIDADE VÍDEO: NTSC, SDTV, EDTV, HDTV, CONTRASTE MÍNIMO: 16.000:1, FREQÜÊNCIA: 50/60, LUMINOSIDADE MÍNIMA: 3.400, QUANTIDADE ENTRADA RGB: 1, QUANTIDADE ENTRADAS VÍDEO: 3, RESOLUÇÃO: 1920 X 1080 FULL HD, TIPO: TETO E MESA, TIPO FOCO: MANUAL, TIPO PROJEÇÃO: FRONTAL/RETROPROJEÇÃO/TETO, TIPO ZOOM: MANUAL, VOLTAGEM: 100/240";"UN";5.979,8200;6,00000;35.878,9200
"398/2025";Rascunho;;"Equipamentos para gravação e reprodução de som, vídeo e imagem e diversos";BENS;250110;218.952,7950;31/03/2025;01/06/2025;62;"SAA.CGINFRA.COMAP";"68/2025";"Alto";3;01/06/2025;Material;7030;EQUIPAMENTOS DE ARMAZENAMENTO DE DADOS;"216";"DISCO MAGNÉTICO";416425;"APLICAÇÃO: COMPUTADOR, CARACTERÍSTICAS ADICIONAIS: CABO USB 2.O E CAPA PROTETORA, MEMÓRIA: 2, MODELO: EXTERNO/PORTÁTIL, VELOCIDADE MÍNIMA DISCO: 5.400";"UN";435,9500;130,00000;56.673,5000
